,0
18274,20006
18275,20099
18276,20120
18277,20221
18278,10102
18279,10112
18280,10392
18281,10424
18282,10646
18283,10665
18284,11053
18285,11107
18286,11154
18287,11160
18288,11410
18289,11539
18290,11748
18291,11781
18292,11853
18293,12022
18294,12118
18295,12251
18296,12391
18297,12427
18298,12441
18299,12559
18300,12561
18301,12635
18302,12713
18303,12769
18304,12874
18305,12949
18306,13154
18307,13164
18308,13217
18309,13248
18310,13259
18311,13299
18312,13309
18313,13345
18314,13381
18315,13598
18316,13791
18317,13921
18318,13993
18319,14055
18320,14240
18321,14284
18322,14391
18323,14482
18324,14703
18325,14757
18326,14920
18327,15015
18328,15159
18329,15235
18330,15242
18331,15490
18332,15565
18333,15670
18334,15790
18335,15977
18336,16007
18337,16107
18338,16138
18339,16241
18340,16351
18341,16386
18342,16404
18343,16568
18344,16618
18345,16785
18346,16886
18347,16993
18348,17049
18349,17302
18350,17306
18351,17307
18352,17359
18353,17490
18354,17511
18355,17893
18356,18026
18357,18212
18358,18225
18359,18314
18360,18337
18361,18341
18362,18362
18363,18577
18364,18797
18365,18935
18366,18971
18367,19100
18368,19492
18369,19604
18370,19605
18371,19629
18372,19757
18373,19941
18374,20115
18375,20155
18376,20175
18377,20233
18378,10102
18379,10112
18380,10392
18381,10424
18382,10646
18383,10665
18384,11053
18385,11107
18386,11154
18387,11160
18388,11410
18389,11539
18390,11748
18391,11781
18392,11853
18393,12022
18394,12118
18395,12251
18396,12391
18397,12427
18398,12441
18399,12559
18400,12561
18401,12635
18402,12713
18403,12769
18404,12874
18405,12949
18406,13154
18407,13164
18408,13217
18409,13248
18410,13259
18411,13299
18412,13309
18413,13345
18414,13381
18415,13598
18416,13791
18417,13921
18418,13993
18419,14055
18420,14240
18421,14284
18422,14391
18423,14482
18424,14703
18425,14757
18426,14920
18427,15015
18428,15159
18429,15235
18430,15242
18431,15490
18432,15565
18433,15670
18434,15790
18435,15977
18436,16007
18437,16107
18438,16138
18439,16241
18440,16351
18441,16386
18442,16404
18443,16568
18444,16618
18445,16785
18446,16886
18447,16993
18448,17049
18449,17302
18450,17306
18451,17307
18452,17359
18453,17490
18454,17511
18455,17893
18456,18026
18457,18212
18458,18225
18459,18314
18460,18337
18461,18341
18462,18362
18463,18577
18464,18797
18465,18935
18466,18971
18467,19100
18468,19492
18469,19604
18470,19605
18471,19629
18472,19757
18473,19941
18474,20115
18475,20155
18476,20175
18477,20233
18478,10103
18479,10471
18480,10978
18481,11106
18482,11460
18483,11469
18484,12562
18485,12665
18486,12766
18487,12893
18488,13078
18489,13088
18490,13518
18491,13877
18492,14029
18493,14441
18494,14554
18495,15209
18496,15233
18497,15314
18498,16026
18499,16184
18500,16210
18501,16224
18502,16724
18503,16961
18504,17870
18505,17903
18506,18256
18507,18287
18508,18968
18509,18992
18510,19017
18511,19096
18512,19929
18513,19993
18514,10103
18515,10471
18516,10978
18517,11106
18518,11460
18519,11469
18520,12562
18521,12665
18522,12766
18523,12893
18524,13078
18525,13088
18526,13518
18527,13877
18528,14029
18529,14441
18530,14554
18531,15209
18532,15233
18533,15314
18534,16026
18535,16184
18536,16210
18537,16224
18538,16724
18539,16961
18540,17870
18541,17903
18542,18256
18543,18287
18544,18968
18545,18992
18546,19017
18547,19096
18548,19929
18549,19993
18550,10117
18551,10279
18552,10390
18553,10457
18554,10700
18555,10722
18556,11284
18557,11302
18558,11332
18559,11366
18560,11379
18561,11409
18562,11599
18563,11846
18564,11848
18565,12109
18566,12223
18567,12346
18568,12872
18569,12983
18570,13021
18571,13142
18572,13181
18573,13240
18574,13652
18575,13838
18576,13930
18577,14186
18578,14219
18579,14268
18580,14310
18581,14350
18582,14419
18583,14955
18584,14993
18585,15124
18586,15208
18587,15277
18588,15539
18589,15558
18590,15797
18591,15858
18592,15860
18593,15906
18594,16267
18595,16379
18596,16416
18597,16530
18598,16558
18599,16608
18600,16744
18601,16850
18602,16868
18603,16896
18604,16900
18605,17087
18606,17442
18607,17560
18608,17837
18609,17882
18610,17975
18611,18049
18612,18146
18613,18274
18614,18281
18615,18351
18616,18616
18617,18675
18618,18775
18619,19195
18620,19262
18621,19527
18622,19717
18623,19729
18624,20081
18625,20149
18626,10117
18627,10279
18628,10390
18629,10457
18630,10700
18631,10722
18632,11284
18633,11302
18634,11332
18635,11366
18636,11379
18637,11409
18638,11599
18639,11846
18640,11848
18641,12109
18642,12223
18643,12346
18644,12872
18645,12983
18646,13021
18647,13142
18648,13181
18649,13240
18650,13652
18651,13838
18652,13930
18653,14186
18654,14219
18655,14268
18656,14310
18657,14350
18658,14419
18659,14955
18660,14993
18661,15124
18662,15208
18663,15277
18664,15539
18665,15558
18666,15797
18667,15858
18668,15860
18669,15906
18670,16267
18671,16379
18672,16416
18673,16530
18674,16558
18675,16608
18676,16744
18677,16850
18678,16868
18679,16896
18680,16900
18681,17087
18682,17442
18683,17560
18684,17837
18685,17882
18686,17975
18687,18049
18688,18146
18689,18274
18690,18281
18691,18351
18692,18616
18693,18675
18694,18775
18695,19195
18696,19262
18697,19527
18698,19717
18699,19729
18700,20081
18701,20149
18702,10145
18703,10322
18704,10521
18705,10669
18706,11217
18707,11794
18708,12082
18709,12144
18710,12299
18711,12424
18712,13212
18713,13568
18714,13861
18715,13910
18716,14361
18717,14751
18718,15173
18719,15441
18720,16266
18721,16547
18722,17175
18723,17395
18724,18113
18725,18863
18726,19912
18727,20184
18728,10145
18729,10322
18730,10521
18731,10669
18732,11217
18733,11794
18734,12082
18735,12144
18736,12299
18737,12424
18738,13212
18739,13568
18740,13861
18741,13910
18742,14361
18743,14751
18744,15173
18745,15441
18746,16266
18747,16547
18748,17175
18749,17395
18750,18113
18751,18863
18752,19912
18753,20184
18754,10148
18755,10199
18756,10576
18757,12436
18758,12936
18759,14093
18760,14508
18761,14632
18762,14959
18763,15133
18764,15697
18765,15950
18766,16093
18767,16264
18768,16933
18769,18201
18770,18407
18771,18421
18772,18432
18773,18900
18774,19375
18775,19552
18776,19650
18777,10148
18778,10199
18779,10576
18780,12436
18781,12936
18782,14093
18783,14508
18784,14632
18785,14959
18786,15133
18787,15697
18788,15950
18789,16093
18790,16264
18791,16933
18792,18201
18793,18407
18794,18421
18795,18432
18796,18900
18797,19375
18798,19552
18799,19650
18800,10152
18801,10188
18802,10411
18803,10473
18804,10550
18805,10595
18806,10687
18807,10785
18808,10874
18809,11055
18810,11070
18811,11089
18812,11138
18813,11169
18814,11193
18815,11257
18816,11259
18817,11281
18818,11348
18819,11365
18820,11419
18821,11468
18822,11522
18823,11544
18824,11557
18825,11578
18826,11702
18827,11742
18828,11747
18829,11818
18830,11832
18831,11889
18832,12001
18833,12028
18834,12122
18835,12128
18836,12422
18837,12467
18838,12677
18839,12738
18840,12832
18841,12848
18842,12935
18843,13010
18844,13036
18845,13087
18846,13214
18847,13232
18848,13237
18849,13315
18850,13399
18851,13459
18852,13482
18853,13614
18854,13737
18855,13780
18856,13815
18857,13824
18858,13876
18859,14078
18860,14176
18861,14199
18862,14275
18863,14416
18864,14474
18865,14525
18866,14659
18867,14684
18868,14735
18869,14770
18870,14798
18871,14865
18872,15228
18873,15237
18874,15262
18875,15290
18876,15294
18877,15352
18878,15382
18879,15428
18880,15652
18881,15750
18882,15761
18883,15902
18884,16051
18885,16056
18886,16119
18887,16216
18888,16610
18889,16638
18890,16736
18891,16760
18892,17017
18893,17191
18894,17407
18895,17415
18896,17440
18897,17500
18898,17516
18899,17520
18900,17561
18901,17579
18902,17598
18903,17644
18904,17963
18905,17964
18906,18018
18907,18029
18908,18089
18909,18090
18910,18289
18911,18335
18912,18444
18913,18481
18914,18536
18915,18545
18916,18570
18917,18607
18918,18709
18919,18729
18920,18765
18921,18777
18922,18798
18923,18809
18924,18838
18925,18846
18926,18862
18927,18884
18928,18945
18929,18987
18930,19078
18931,19115
18932,19240
18933,19263
18934,19363
18935,19446
18936,19683
18937,19728
18938,19781
18939,19957
18940,20097
18941,20103
18942,20104
18943,10152
18944,10188
18945,10411
18946,10473
18947,10550
18948,10595
18949,10687
18950,10785
18951,10874
18952,11055
18953,11070
18954,11089
18955,11138
18956,11169
18957,11193
18958,11257
18959,11259
18960,11281
18961,11348
18962,11365
18963,11419
18964,11468
18965,11522
18966,11544
18967,11557
18968,11578
18969,11702
18970,11742
18971,11747
18972,11818
18973,11832
18974,11889
18975,12001
18976,12028
18977,12122
18978,12128
18979,12422
18980,12467
18981,12677
18982,12738
18983,12832
18984,12848
18985,12935
18986,13010
18987,13036
18988,13087
18989,13214
18990,13232
18991,13237
18992,13315
18993,13399
18994,13459
18995,13482
18996,13614
18997,13737
18998,13780
18999,13815
19000,13824
19001,13876
19002,14078
19003,14176
19004,14199
19005,14275
19006,14416
19007,14474
19008,14525
19009,14659
19010,14684
19011,14735
19012,14770
19013,14798
19014,14865
19015,15228
19016,15237
19017,15262
19018,15290
19019,15294
19020,15352
19021,15382
19022,15428
19023,15652
19024,15750
19025,15761
19026,15902
19027,16051
19028,16056
19029,16119
19030,16216
19031,16610
19032,16638
19033,16736
19034,16760
19035,17017
19036,17191
19037,17407
19038,17415
19039,17440
19040,17500
19041,17516
19042,17520
19043,17561
19044,17579
19045,17598
19046,17644
19047,17963
19048,17964
19049,18018
19050,18029
19051,18089
19052,18090
19053,18289
19054,18335
19055,18444
19056,18481
19057,18536
19058,18545
19059,18570
19060,18607
19061,18709
19062,18729
19063,18765
19064,18777
19065,18798
19066,18809
19067,18838
19068,18846
19069,18862
19070,18884
19071,18945
19072,18987
19073,19078
19074,19115
19075,19240
19076,19263
19077,19363
19078,19446
19079,19683
19080,19728
19081,19781
19082,19957
19083,20097
19084,20103
19085,20104
19086,10154
19087,10178
19088,10600
19089,10676
19090,10718
19091,10772
19092,11435
19093,11535
19094,11549
19095,11570
19096,11699
19097,11920
19098,13417
19099,13745
19100,13919
19101,14484
19102,14536
19103,14987
19104,15060
19105,15080
19106,15296
19107,15712
19108,15864
19109,16231
19110,16665
19111,16876
19112,16908
19113,17580
19114,18283
19115,18678
19116,18776
19117,19191
19118,19483
19119,19493
19120,19953
19121,19955
19122,20052
19123,20225
19124,10154
19125,10178
19126,10600
19127,10676
19128,10718
19129,10772
19130,11435
19131,11535
19132,11549
19133,11570
19134,11699
19135,11920
19136,13417
19137,13745
19138,13919
19139,14484
19140,14536
19141,14987
19142,15060
19143,15080
19144,15296
19145,15712
19146,15864
19147,16231
19148,16665
19149,16876
19150,16908
19151,17580
19152,18283
19153,18678
19154,18776
19155,19191
19156,19483
19157,19493
19158,19953
19159,19955
19160,20052
19161,20225
19162,10172
19163,10226
19164,10238
19165,10265
19166,10337
19167,10496
19168,10510
19169,10619
19170,10862
19171,11024
19172,11040
19173,11128
19174,11256
19175,11268
19176,11295
19177,11324
19178,11342
19179,11408
19180,11505
19181,11684
19182,11749
19183,11914
19184,12043
19185,12046
19186,12180
19187,12380
19188,12409
19189,12619
19190,12639
19191,12643
19192,12753
19193,12871
19194,12894
19195,12953
19196,12985
19197,13020
19198,13139
19199,13162
19200,13234
19201,13286
19202,13291
19203,13416
19204,13478
19205,13624
19206,13681
19207,13764
19208,13925
19209,13938
19210,13941
19211,13964
19212,14020
19213,14036
19214,14163
19215,14283
19216,14378
19217,14405
19218,14433
19219,14491
19220,14566
19221,14633
19222,14640
19223,14644
19224,14646
19225,14767
19226,14816
19227,14828
19228,14837
19229,14941
19230,15158
19231,15205
19232,15378
19233,15465
19234,15500
19235,15551
19236,15563
19237,15570
19238,15638
19239,15662
19240,15665
19241,15735
19242,15785
19243,15829
19244,15925
19245,15959
19246,15991
19247,16035
19248,16105
19249,16156
19250,16162
19251,16402
19252,16490
19253,16594
19254,16604
19255,16632
19256,16664
19257,16812
19258,16839
19259,16870
19260,17042
19261,17060
19262,17180
19263,17186
19264,17229
19265,17239
19266,17330
19267,17410
19268,17463
19269,17634
19270,17680
19271,17749
19272,17750
19273,17957
19274,18008
19275,18134
19276,18208
19277,18242
19278,18286
19279,18439
19280,18445
19281,18594
19282,18658
19283,18719
19284,18736
19285,18994
19286,19036
19287,19072
19288,19097
19289,19197
19290,19277
19291,19315
19292,19389
19293,19433
19294,19543
19295,19627
19296,19737
19297,19791
19298,19831
19299,19835
19300,19855
19301,19933
19302,19935
19303,19965
19304,20003
19305,20012
19306,20079
19307,20080
19308,20157
19309,10172
19310,10226
19311,10238
19312,10265
19313,10337
19314,10496
19315,10510
19316,10619
19317,10862
19318,11024
19319,11040
19320,11128
19321,11256
19322,11268
19323,11295
19324,11324
19325,11342
19326,11408
19327,11505
19328,11684
19329,11749
19330,11914
19331,12043
19332,12046
19333,12180
19334,12380
19335,12409
19336,12619
19337,12639
19338,12643
19339,12753
19340,12871
19341,12894
19342,12953
19343,12985
19344,13020
19345,13139
19346,13162
19347,13234
19348,13286
19349,13291
19350,13416
19351,13478
19352,13624
19353,13681
19354,13764
19355,13925
19356,13938
19357,13941
19358,13964
19359,14020
19360,14036
19361,14163
19362,14283
19363,14378
19364,14405
19365,14433
19366,14491
19367,14566
19368,14633
19369,14640
19370,14644
19371,14646
19372,14767
19373,14816
19374,14828
19375,14837
19376,14941
19377,15158
19378,15205
19379,15378
19380,15465
19381,15500
19382,15551
19383,15563
19384,15570
19385,15638
19386,15662
19387,15665
19388,15735
19389,15785
19390,15829
19391,15925
19392,15959
19393,15991
19394,16035
19395,16105
19396,16156
19397,16162
19398,16402
19399,16490
19400,16594
19401,16604
19402,16632
19403,16664
19404,16812
19405,16839
19406,16870
19407,17042
19408,17060
19409,17180
19410,17186
19411,17229
19412,17239
19413,17330
19414,17410
19415,17463
19416,17634
19417,17680
19418,17749
19419,17750
19420,17957
19421,18008
19422,18134
19423,18208
19424,18242
19425,18286
19426,18439
19427,18445
19428,18594
19429,18658
19430,18719
19431,18736
19432,18994
19433,19036
19434,19072
19435,19097
19436,19197
19437,19277
19438,19315
19439,19389
19440,19433
19441,19543
19442,19627
19443,19737
19444,19791
19445,19831
19446,19835
19447,19855
19448,19933
19449,19935
19450,19965
19451,20003
19452,20012
19453,20079
19454,20080
19455,20157
19456,10206
19457,10286
19458,10317
19459,10397
19460,10461
19461,10599
19462,10645
19463,10655
19464,10688
19465,10869
19466,10981
19467,11008
19468,11009
19469,11174
19470,11196
19471,11220
19472,11279
19473,11356
19474,11401
19475,11485
19476,11577
19477,11744
19478,11790
19479,11952
19480,11981
19481,12067
19482,12156
19483,12161
19484,12162
19485,12200
19486,12333
19487,12415
19488,12470
19489,12497
19490,12515
19491,12538
19492,12661
19493,12835
19494,12975
19495,13125
19496,13349
19497,13360
19498,13436
19499,13537
19500,13554
19501,13590
19502,13671
19503,13715
19504,13839
19505,13852
19506,14120
19507,14279
19508,14348
19509,14429
19510,14540
19511,14561
19512,14592
19513,14668
19514,14791
19515,14962
19516,15006
19517,15032
19518,15127
19519,15134
19520,15140
19521,15175
19522,15183
19523,15300
19524,15317
19525,15348
19526,15361
19527,15404
19528,15405
19529,15443
19530,15453
19531,15482
19532,15509
19533,15524
19534,15555
19535,15559
19536,15634
19537,15801
19538,15936
19539,15949
19540,15962
19541,16187
19542,16337
19543,16476
19544,16534
19545,16549
19546,16740
19547,16973
19548,16985
19549,17023
19550,17052
19551,17058
19552,17230
19553,17244
19554,17247
19555,17281
19556,17367
19557,17456
19558,17504
19559,17549
19560,17617
19561,17650
19562,17896
19563,17919
19564,17944
19565,17947
19566,17962
19567,17970
19568,18085
19569,18207
19570,18424
19571,18502
19572,18534
19573,18547
19574,18683
19575,18692
19576,18721
19577,18781
19578,18818
19579,18959
19580,18993
19581,19107
19582,19132
19583,19156
19584,19246
19585,19387
19586,19393
19587,19472
19588,19568
19589,19660
19590,19719
19591,19762
19592,19873
19593,19952
19594,19998
19595,20182
19596,20205
19597,20207
19598,10206
19599,10286
19600,10317
19601,10397
19602,10461
19603,10599
19604,10645
19605,10655
19606,10688
19607,10869
19608,10981
19609,11008
19610,11009
19611,11174
19612,11196
19613,11220
19614,11279
19615,11356
19616,11401
19617,11485
19618,11577
19619,11744
19620,11790
19621,11952
19622,11981
19623,12067
19624,12156
19625,12161
19626,12162
19627,12200
19628,12333
19629,12415
19630,12470
19631,12497
19632,12515
19633,12538
19634,12661
19635,12835
19636,12975
19637,13125
19638,13349
19639,13360
19640,13436
19641,13537
19642,13554
19643,13590
19644,13671
19645,13715
19646,13839
19647,13852
19648,14120
19649,14279
19650,14348
19651,14429
19652,14540
19653,14561
19654,14592
19655,14668
19656,14791
19657,14962
19658,15006
19659,15032
19660,15127
19661,15134
19662,15140
19663,15175
19664,15183
19665,15300
19666,15317
19667,15348
19668,15361
19669,15404
19670,15405
19671,15443
19672,15453
19673,15482
19674,15509
19675,15524
19676,15555
19677,15559
19678,15634
19679,15801
19680,15936
19681,15949
19682,15962
19683,16187
19684,16337
19685,16476
19686,16534
19687,16549
19688,16740
19689,16973
19690,16985
19691,17023
